message_id;chat_id;direction;inserted_at
7fde209c-81bd-4e42-a1cf-019329bdd78c;b3976b2f-9091-4e70-a7d3-6afc9684f91c;outbound;2022/04/04
96b88a21-da51-4e74-aa9e-68ed8ed16813;b3976b2f-9091-4e70-a7d3-6afc9684f91c;inbound;2022/04/04
085f1fb0-6d6c-4fd4-96aa-030485509ee0;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/04/03
fd6c3c4c-9eb3-4871-9bb3-2f53618c6f0f;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/04/03
16879a65-9a70-47d1-8924-2b62ff5c9226;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/04/03
92a0bca5-002b-48fd-9d33-6353b32c2a6b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/04/03
dccf146d-516b-4876-a0bb-4c6285472ad7;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/04/03
9c0478e8-b236-4803-b4d4-06968caf18a9;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/04/03
13c87219-704b-45b1-a83e-629d40789402;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/04/02
e2c1b349-4172-445e-8b4e-c37eb1aa7287;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/04/02
9c49c103-e0a2-4242-b0ee-59c689922b20;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/04/01
817341d8-4f93-4f44-8a25-37d5bd084fe3;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/04/01
bf3324d6-28cb-4cc4-b58a-79d237e07b8b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/30
29280189-1846-4ae6-836b-25447a8d89ce;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/30
d4189f91-e420-4fc6-bfb3-3653383cf676;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/29
2a9fcae5-ebee-4659-b3a3-6d42b577ac7a;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/29
9bf1e773-e519-47a4-9eb1-bba58811a5db;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/29
0b5ed305-08a1-4c58-91fc-a010112ff76a;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/29
f9ec8039-aea8-431b-a5fa-abdfa3e857fc;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/29
021fdaf6-ef95-422c-881e-c119817deda5;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/29
677c04b1-46b2-4ad0-ac70-bcb9f64b7dac;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/29
deacea93-b4c0-4b5e-a608-8e59c532c646;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/29
56bdc98c-5446-406f-8f5e-14421037abe6;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/27
f3a11219-431f-4a2b-8acc-64be998945a1;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/27
a810cb77-4715-438d-9133-782c3ce69ff2;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/27
40651b75-1aa0-400b-84b1-3509e7c71be6;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/27
16cfa383-90be-4efb-af73-79818e4c963c;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/03/26
53cb5b5b-991b-4d78-a773-1bab897683da;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/03/26
f582eb2f-2792-49db-aa82-460dc4efbbbb;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/25
9da74b8d-0268-4165-8b6a-77c2f24e853e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/25
03cee6a3-9747-4a49-a65a-40ed8e335740;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/25
c45cb1d4-c470-418d-85f4-a53e3d4beffd;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/25
69b6ca87-d014-4d0f-9f8c-736f22f38e4b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/25
f021a238-370f-46b4-8361-89fa899b7cff;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/25
c28b38f3-753f-4a8b-839a-53fbc7b5668d;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/25
d663fb99-b788-4993-8c3f-9d5248f8e4bd;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/25
38aff159-7812-4fee-82b9-a680f41bca1f;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/21
563d69db-6239-4464-b96f-70ae82692f95;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/21
535e927a-0a39-4da0-b120-dcd28922b6e1;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/21
0fcc12ec-3a5a-4335-98da-767b03680797;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/21
73ba3c0e-b214-4637-a5f3-c5ec4ed2b5eb;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/17
7f583e83-e2f9-4918-bf18-9466ae7a7f0a;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/17
1c6abc20-2bfb-4993-8043-3c933567249b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/16
7d21f311-636d-4b8a-b2cc-ce399e6ab17f;bf1378dd-e41c-464d-b125-820188ddb39d;outbound;2022/03/16
799ae0a1-0eb7-40b9-a576-20cd354876f3;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/16
59370ac0-7c0c-4d59-a556-fb3c49990379;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/16
6b91819d-ca82-4dc9-a3d5-4d45abbb478d;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/16
8feb8bf4-60a0-46b9-b1f1-5e8ee6cf27f5;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/16
9499c612-b4f6-4167-a51c-93efc28a8959;bf1378dd-e41c-464d-b125-820188ddb39d;inbound;2022/03/16
9f06c259-8ad1-461f-8401-81e7ec15e514;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/16
fd75d9a4-38e0-43bc-a21e-afceb9ce01cb;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/16
3ecb4e21-b19c-4eb2-8b79-bb739520e058;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/16
1af6472b-c7ce-4e7a-80a1-a58986d95fd6;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/15
d8abc075-2d29-4097-90ac-a77333c31d57;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/15
ce2d53a3-daea-44f7-97c4-23d83881b5e6;bf1378dd-e41c-464d-b125-820188ddb39d;outbound;2022/03/15
c76c5d9d-79d5-43fa-bf0d-82082e48ad10;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/15
5f7ab579-0be0-4e1f-95ca-b494b24eb2bb;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/15
ec1a5207-40f0-427f-bae1-8679c0866a47;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/15
30ef3405-9682-4ac5-b37a-095b786de416;bf1378dd-e41c-464d-b125-820188ddb39d;inbound;2022/03/15
7ad249da-20d1-464d-9700-9e1e02115f1e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/15
68616a22-d02d-4730-af7e-0337098d6f7e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/14
67ee3c19-0c6e-464f-bf28-a3b21c9a560a;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/14
264deec0-9d98-458d-ab49-be606d5ee34d;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/12
1d7fdbdd-0416-48c0-b69b-9194083e58a7;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/12
ab625a92-43bb-471a-9606-e895749b68ea;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/12
dcb49e1a-a5e9-4a77-8e8e-765ede9e019f;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/12
67c03bc5-c928-4193-b57c-81c75abebcf4;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/11
f43a12a8-b3be-479f-a7b1-3fe0dde5888d;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/11
735f7c2f-9226-4aa0-9a01-58c16a050728;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/11
d29ed9f8-f810-48f9-9073-d52954b53042;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/11
06cab6af-d5d2-4753-97d7-8a97be43d224;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/10
d1a0a999-3211-4141-a9ef-ed9c746a7ff6;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/10
ea0d1ddc-f485-43e6-a7c2-9a8bf799ebd7;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/10
a57e6498-d804-4dc8-9321-5c88eebe4b94;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/10
caa8deb5-56cb-4478-969b-5e20fff26700;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/10
d29d133a-c7a4-46fe-9a0d-4ca94d3d6618;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/10
912d9b9e-6afb-4e1b-907d-917e1b355c8d;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/03/09
40b68fc1-ca83-44e5-97e1-b621df2c58fc;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/03/09
bd41afa4-1913-4245-9032-6dc38c3b9b41;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/03/01
90df96ed-3ff3-4c10-a9b4-5e15443743b6;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/03/01
bcb6451e-8cf3-4f7a-a4ef-24d42b5342b0;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/28
3af4f5ac-7a09-4cbe-9ccb-5857d61b990f;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/28
8f3ebf6c-58d3-4294-8867-6a9ded40a9c3;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/27
e97b1206-6e9b-499a-a26c-f7e1276ee495;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/27
8d218514-bb88-487b-94b9-e07435b1761b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/27
e0e34e1b-5332-49dc-bde3-e50879864bf6;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/27
7c48c0a8-a9ca-4860-9cd1-a720c8dcdb55;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/26
7ba5c9f6-37d3-4857-ba10-db6f1afcf2db;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/26
f1ccf079-9a2c-4636-9023-edfbe9f28096;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/26
7603f92b-8f53-4984-8a4c-ec54b9e16a4e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/26
9cc80e5c-43fd-49e8-acae-f1c31f1547b3;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/23
7f8760c6-f2bc-49d9-b0a7-57d963e8685f;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/23
2cf6f549-b76c-4ec9-a875-dfe89578c9d1;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/23
a612050d-2d14-454a-94e6-ba7f5424aa21;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/23
b88d8d16-5a61-4d93-ae97-0474e8e99197;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/23
5e91fec0-858f-4ae0-ab63-a1f96af9a8ac;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/23
37142a0e-f561-40f3-b425-e0e7dd7e54eb;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/22
7c1848c6-365f-477b-bc87-eacc50b7a81b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/22
70835258-a548-4a20-994b-9826f73fa839;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/22
f471d1da-e1aa-4843-a6ee-b84a6b6f2ff4;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/21
3ddd5fc4-0c41-42b1-9d77-c197d1423fff;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/21
31d01a8b-96e4-41bf-9338-d906ae1e2be7;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/21
8eb6280f-634b-47b6-8e56-d773f7eb5c27;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/20
cab9ea77-2eac-4094-ad53-6824695dcba7;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/20
c5d2e650-4c63-4b05-af07-730ee6c0f3b7;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/20
43233b69-1703-47a2-b54a-a45a7a212c38;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/20
b92d413d-5312-4844-982c-b1e2ad15d279;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/20
e6040607-dcfe-4a22-a451-3461c404a85f;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/20
862cfce6-17c2-48da-925d-88b52963e38b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/20
ec7d737e-1d9b-42bb-88d7-941ec98a1650;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/20
660abf7c-c352-4df9-b911-a7df6cd2f365;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/20
40f503f3-18d2-47f0-973b-d221ed83e99e;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/19
df9ec92b-5767-4ed0-9dae-2f27aa675550;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/19
b3a30bd0-9d2c-4eb2-ba58-caee318cecc5;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/19
440542be-6b13-4d49-bad3-52452a31036e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/19
930f8b63-5399-4b2b-82f6-de3cefe218e6;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/19
dd3de006-1a9b-4084-95bb-39a7dbe12f36;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/02/19
50ed39cf-779b-462b-a1e6-7aff0e5c232e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/18
ae1b2e1a-4371-48e3-9c98-2f6a6638c1f0;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/18
cf0b498c-6360-47d7-9e70-4e8c610ea314;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/18
2788a1fb-0729-4a46-85f0-99eef1da09c1;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/18
da29cc26-c9d6-4b86-a597-307ba656bcee;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/18
298174f9-c357-4b04-8066-9b7599123810;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/18
b28f36a8-94d1-4ffe-aeb6-1235fbb7b584;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/18
e3258187-01e7-4d32-9a1c-8a29e85b4716;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/17
93c903dc-6c45-4f15-9de3-c21019a17bcc;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/17
bc668828-b7a6-4a58-a2c8-08026b49a934;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/17
256d52e5-4b2a-4cac-a581-887f281ea8de;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/17
7ac03fc0-55ec-4e50-8939-3206925272a6;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/17
badad61f-97a5-4646-987c-c27fb072e951;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/17
5d4050f6-c711-4938-80d0-1f1423c7ac0c;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/16
1e6334c0-0fc3-451f-9b5a-a07327ba201c;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/02/16
d3b55438-3f84-4165-9749-781a67bc5a76;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/16
b3156842-0831-4976-ac07-06d1cf898996;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/16
e8033231-5768-44e9-83df-4d04c6f882a9;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/16
acf79328-eff9-47c4-81ff-e9141765256a;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/15
3019f769-ee1c-4877-a73c-f0d609a1a650;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/15
3e2db349-3970-4d1f-bfa2-ba9b3106a72b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/15
ece2ac09-bf73-4113-a804-c0ff9f2b7593;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/15
0d15bd87-8289-4c95-b3bd-4adc8f3e3aca;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/02/15
2e50d38d-1097-491c-ae37-8210f5df8906;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/15
87e01584-c198-481a-8cdb-8253abbeef1d;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/15
a08850f4-ec0f-4aae-8dd9-4c14aa073a3f;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/15
7846f1f7-3a21-487c-8022-e6d8766ccadf;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/15
536638ab-02fb-4eec-8144-33e35f4ff7e0;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/15
e76d294e-7c71-4c12-a671-4dbbac0b2fa5;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/15
26a9fed9-dfc9-43e8-981f-1e4fa3e61c3e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/14
6e214ca3-fb72-408d-82a6-4a04f3f17dc2;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/14
316d0b35-8859-42cf-8e30-1d4e4e26cdd8;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/14
0d888385-ac80-4072-8329-49ae171fc0c9;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/13
1fdde99f-a0e9-46d2-8177-3ecec071c2b4;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/13
7947a2bf-2f4c-4536-b83e-fd58fb553720;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/13
47c3758e-d078-44b7-ac98-97b036d8c4e0;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/12
4328c66c-804c-4ff4-a335-8311687fa2ab;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/12
18305838-78ce-4c50-afcb-04848128321c;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/12
8e021641-e1d8-4fe7-89aa-0e3479bb0f31;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/12
cee99fd6-077e-4283-87d9-434475e48017;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/12
00c6ba7a-4133-418b-9dee-05eaa8fcb148;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/02/12
259af0ad-9ac9-4e3a-ac27-61121ccdfb36;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/11
b3687a48-02af-4e10-b2ab-8a7042884934;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/11
bc52d3cb-ee46-459d-8e52-9964251c6a1a;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/11
3a056034-b8cc-4e2e-9b2b-7de1551a50e6;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/11
c3b2dfdd-2f3f-4db8-ab03-7507d63fd61f;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/11
0dca4a68-cff0-4a71-8374-83b34a611c63;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/11
fd1d7efe-dc68-4396-9d64-96be3dc2685e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/11
f3a5765f-d6c3-498d-9a4c-13bf1ccb030c;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/11
6426e723-adee-4bc0-b4c9-524667a2a770;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/11
ea585c76-a4fc-4d04-877d-6b6685e97499;9d22afac-d587-4a12-8fa8-a6b0582818de;inbound;2022/02/11
a8f61a98-f566-4095-bcf0-587b9d6c8b20;9d22afac-d587-4a12-8fa8-a6b0582818de;outbound;2022/02/11
c83fc46e-56e0-4b01-b8d5-514bf4ba8140;9d22afac-d587-4a12-8fa8-a6b0582818de;outbound;2022/02/11
266034f5-8917-45d6-8ff8-6e7baf4a306a;70588b60-99a9-41ba-b1c9-1f6d26606278;inbound;2022/02/10
ba2dddff-f87c-451a-9f5b-b248aa467e3c;b180a040-9f07-431c-8e42-973cb82e9b65;inbound;2022/02/10
a9a7ffaf-b807-4004-a8cd-ab96568f6a37;9d22afac-d587-4a12-8fa8-a6b0582818de;inbound;2022/02/10
dc801cfe-e86b-4576-b56e-ca5ad2dfd4d3;b180a040-9f07-431c-8e42-973cb82e9b65;outbound;2022/02/10
483051c0-d4e8-4049-a982-4a0917e5bcdd;b180a040-9f07-431c-8e42-973cb82e9b65;outbound;2022/02/10
ea1774ae-766c-4d34-8bcc-15db27d6ab74;70588b60-99a9-41ba-b1c9-1f6d26606278;outbound;2022/02/10
7e1b1d1b-f06b-4d91-95f8-d24724d1109c;70588b60-99a9-41ba-b1c9-1f6d26606278;outbound;2022/02/10
e098f703-3e23-4f54-8840-556bda9da892;9d22afac-d587-4a12-8fa8-a6b0582818de;outbound;2022/02/10
f9703652-fad6-446d-807a-3a2317c7ea10;9d22afac-d587-4a12-8fa8-a6b0582818de;outbound;2022/02/10
314d6e81-1375-4e3d-95a5-cf73a4aa2538;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/02/09
cd4bb210-0e09-4c3e-90ce-da82159243d2;9d22afac-d587-4a12-8fa8-a6b0582818de;inbound;2022/02/09
0b4c488b-a87c-4702-9631-15a91a967622;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/09
ce0e272a-4f75-44ec-88b6-aab873586f6d;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/09
c4c1be60-4abf-46d9-a2f6-6cffefb2ff93;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/09
7a6ac262-c3a5-4672-874c-1a94f886a7fb;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/09
23b57041-7f18-40f8-b852-f5f71b56b5ad;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/09
429956de-372f-46ff-abde-27f6db7349f6;9d22afac-d587-4a12-8fa8-a6b0582818de;outbound;2022/02/09
6ad11e4a-b267-4a57-a602-10510a17e29c;9d22afac-d587-4a12-8fa8-a6b0582818de;outbound;2022/02/09
f35591c9-60e6-4f8f-96f6-144fbae0629e;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/02/08
cf07c93f-3a06-4207-a8ac-bada00de9a2a;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/08
dd7ac831-c5d2-4986-aecb-92c977add093;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/08
0924c5fc-8d12-4e7a-ab1f-e1138d9a34ab;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/08
89d9ec14-c27c-4ec4-9ae4-6fc858dd2d63;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/08
a40bcf7e-808f-4d20-ba3c-1ae4955d2bcd;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/08
d01cfd30-561e-4e57-857c-12690f49974b;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/08
7d7a7ff0-718b-4259-9551-e6ae6d5a340b;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/08
ea7d9d2f-3c78-4f30-ac97-80583e06847e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/08
1bbcab04-3485-444a-a5fb-d5b4c07b9fcf;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/08
c37092e7-2b55-467d-aced-9c9694eec98e;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/08
dbdf7c9c-f5e9-48d9-a1e1-645c53d09579;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/08
479e517f-4315-46bd-9459-d0d045a1f432;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/07
b83994d7-ed48-4ebf-b1af-43636f49213d;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/07
ed3d1f5e-63c7-43b9-8d5f-6187bdec7f2c;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/07
3331d5aa-b1d9-4397-9536-d7eecb43e2d1;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/06
60ecbea1-c1f3-4f02-a94e-db252584c693;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/06
9f519ea3-3604-48ec-bdb4-a66592fc04f3;550e5ea1-5157-48df-a640-6c7f3e2e5d84;inbound;2022/02/06
f892c9fd-3230-4a3a-bc98-6154a7c5714e;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/06
70e871aa-9247-45ee-bf56-a8e70416be3d;9d22afac-d587-4a12-8fa8-a6b0582818de;inbound;2022/02/06
c27471cc-bb8a-4e4e-87e3-38ed38771a19;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/06
5aea7fb7-4445-4f38-83a1-744a3f24d79e;3c76da93-4042-4468-85b5-bf0200e4061c;outbound;2022/02/06
9313c378-e13a-427a-ba18-ad0cdab2dbd4;9d22afac-d587-4a12-8fa8-a6b0582818de;outbound;2022/02/06
a32f9605-f0e9-4de1-8a34-51713fcbcadc;3c76da93-4042-4468-85b5-bf0200e4061c;inbound;2022/02/06
5963e77b-15f4-4bc0-99a4-a2483e916e17;550e5ea1-5157-48df-a640-6c7f3e2e5d84;outbound;2022/02/06
